2.000000000000000000e+00	1.812957000000000000e+06
8.000000000000000000e+00	1.816496000000000000e+06
2.000000000000000000e+00	1.839691000000000000e+06
1.000000000000000000e+00	1.840322000000000000e+06
2.000000000000000000e+00	1.856326000000000000e+06
4.000000000000000000e+00	1.864778000000000000e+06
2.000000000000000000e+00	1.999004000000000000e+06
1.000000000000000000e+00	1.999629000000000000e+06
2.000000000000000000e+00	2.001230000000000000e+06
1.000000000000000000e+00	2.007807000000000000e+06
2.000000000000000000e+00	2.029695000000000000e+06
1.000000000000000000e+00	2.030280000000000000e+06
2.000000000000000000e+00	2.037059000000000000e+06
1.000000000000000000e+00	2.039255000000000000e+06
2.000000000000000000e+00	2.046842000000000000e+06
1.000000000000000000e+00	2.053208000000000000e+06
4.000000000000000000e+00	2.081135000000000000e+06
7.000000000000000000e+00	2.086421000000000000e+06
4.000000000000000000e+00	2.296340000000000000e+06
3.000000000000000000e+00	2.333902000000000000e+06
4.000000000000000000e+00	2.632849000000000000e+06
2.000000000000000000e+00	2.649471000000000000e+06
3.000000000000000000e+00	2.658726000000000000e+06
7.000000000000000000e+00	2.662240000000000000e+06
3.000000000000000000e+00	2.682691000000000000e+06
7.000000000000000000e+00	2.688176000000000000e+06
3.000000000000000000e+00	2.691767000000000000e+06
1.000000000000000000e+00	2.696493000000000000e+06
3.000000000000000000e+00	2.714179000000000000e+06
1.000000000000000000e+00	2.721702000000000000e+06
2.000000000000000000e+00	2.722823000000000000e+06
8.000000000000000000e+00	2.723992000000000000e+06
1.000000000000000000e+00	2.732295000000000000e+06
2.000000000000000000e+00	2.747315000000000000e+06
4.000000000000000000e+00	2.760026000000000000e+06
2.000000000000000000e+00	2.844986000000000000e+06
4.000000000000000000e+00	2.846728000000000000e+06
2.000000000000000000e+00	2.870502000000000000e+06
1.000000000000000000e+00	2.900204000000000000e+06
3.000000000000000000e+00	2.997131000000000000e+06
4.000000000000000000e+00	3.018178000000000000e+06
3.000000000000000000e+00	3.030770000000000000e+06
1.000000000000000000e+01	3.031709000000000000e+06
1.000000000000000000e+00	3.051732000000000000e+06
2.000000000000000000e+00	3.061418000000000000e+06
7.000000000000000000e+00	3.068968000000000000e+06
4.000000000000000000e+00	3.075465000000000000e+06
2.000000000000000000e+00	3.076562000000000000e+06
1.000000000000000000e+00	3.076863000000000000e+06
7.000000000000000000e+00	3.082884000000000000e+06
1.000000000000000000e+00	3.095308000000000000e+06
2.000000000000000000e+00	3.097311000000000000e+06
8.000000000000000000e+00	3.104883000000000000e+06
2.000000000000000000e+00	3.109743000000000000e+06
1.000000000000000000e+00	3.116107000000000000e+06
2.000000000000000000e+00	3.123444000000000000e+06
4.000000000000000000e+00	3.135462000000000000e+06
2.000000000000000000e+00	3.135830000000000000e+06
1.000000000000000000e+00	3.140252000000000000e+06
2.000000000000000000e+00	3.140406000000000000e+06
4.000000000000000000e+00	3.148016000000000000e+06
1.000000000000000000e+00	3.176516000000000000e+06
3.000000000000000000e+00	3.186276000000000000e+06
1.000000000000000000e+00	3.243618000000000000e+06
3.000000000000000000e+00	3.245671000000000000e+06
4.000000000000000000e+00	3.247650000000000000e+06
1.000000000000000000e+00	3.253377000000000000e+06
4.000000000000000000e+00	3.256116000000000000e+06
1.000000000000000000e+00	3.276579000000000000e+06
4.000000000000000000e+00	3.284938000000000000e+06
1.000000000000000000e+00	3.294134000000000000e+06
4.000000000000000000e+00	3.298145000000000000e+06
1.000000000000000000e+00	3.306241000000000000e+06
8.000000000000000000e+00	3.309573000000000000e+06
1.000000000000000000e+00	3.311499000000000000e+06
2.000000000000000000e+00	3.312487000000000000e+06
8.000000000000000000e+00	3.314370000000000000e+06
1.000000000000000000e+00	3.321314000000000000e+06
2.000000000000000000e+00	3.322851000000000000e+06
1.000000000000000000e+00	3.328205000000000000e+06
8.000000000000000000e+00	3.345649000000000000e+06
1.000000000000000000e+00	3.347493000000000000e+06
7.000000000000000000e+00	3.355012000000000000e+06
1.000000000000000000e+00	3.365521000000000000e+06
3.000000000000000000e+00	3.369727000000000000e+06
1.000000000000000000e+01	3.382785000000000000e+06
1.000000000000000000e+00	3.426604000000000000e+06
2.000000000000000000e+00	3.439211000000000000e+06
1.000000000000000000e+00	3.501357000000000000e+06
2.000000000000000000e+00	3.504265000000000000e+06
1.000000000000000000e+00	3.538327000000000000e+06
2.000000000000000000e+00	3.542988000000000000e+06
1.000000000000000000e+00	3.548042000000000000e+06
2.000000000000000000e+00	3.561173000000000000e+06
1.000000000000000000e+00	3.565933000000000000e+06
2.000000000000000000e+00	3.568128000000000000e+06
8.000000000000000000e+00	3.572973000000000000e+06
1.000000000000000000e+00	3.583733000000000000e+06
2.000000000000000000e+00	3.586570000000000000e+06
1.000000000000000000e+00	3.641128000000000000e+06
2.000000000000000000e+00	3.670445000000000000e+06
1.000000000000000000e+00	3.670936000000000000e+06
2.000000000000000000e+00	3.682729000000000000e+06
8.000000000000000000e+00	3.684098000000000000e+06
2.000000000000000000e+00	3.713018000000000000e+06
1.000000000000000000e+00	3.727882000000000000e+06
2.000000000000000000e+00	3.735716000000000000e+06
1.000000000000000000e+00	3.744316000000000000e+06
2.000000000000000000e+00	3.754492000000000000e+06
1.000000000000000000e+00	3.898006000000000000e+06
2.000000000000000000e+00	3.931914000000000000e+06
8.000000000000000000e+00	3.937592000000000000e+06
1.000000000000000000e+00	3.953925000000000000e+06
8.000000000000000000e+00	3.960812000000000000e+06
1.000000000000000000e+00	4.309306000000000000e+06
3.000000000000000000e+00	4.344393000000000000e+06
1.000000000000000000e+00	4.363335000000000000e+06
3.000000000000000000e+00	4.383306000000000000e+06
2.000000000000000000e+00	4.450874000000000000e+06
1.000000000000000000e+00	4.468921000000000000e+06
2.000000000000000000e+00	4.558690000000000000e+06
1.000000000000000000e+00	4.584575000000000000e+06
2.000000000000000000e+00	4.608368000000000000e+06
4.000000000000000000e+00	4.790479000000000000e+06
1.000000000000000000e+00	4.803809000000000000e+06
8.000000000000000000e+00	4.807831000000000000e+06
1.000000000000000000e+00	4.816095000000000000e+06
0.000000000000000000e+00	4.822870000000000000e+06
1.000000000000000000e+00	4.833986000000000000e+06
2.000000000000000000e+00	4.838691000000000000e+06
3.000000000000000000e+00	4.845898000000000000e+06
1.000000000000000000e+00	4.943032000000000000e+06
3.000000000000000000e+00	4.946223000000000000e+06
1.000000000000000000e+00	4.947270000000000000e+06
3.000000000000000000e+00	4.947984000000000000e+06
1.000000000000000000e+00	4.957214000000000000e+06
0.000000000000000000e+00	4.967599000000000000e+06
1.000000000000000000e+00	4.974209000000000000e+06
8.000000000000000000e+00	4.978444000000000000e+06
2.000000000000000000e+00	4.981099000000000000e+06
1.000000000000000000e+00	4.981611000000000000e+06
2.000000000000000000e+00	4.983760000000000000e+06
1.000000000000000000e+00	5.055371000000000000e+06
3.000000000000000000e+00	5.167164000000000000e+06
7.000000000000000000e+00	5.169892000000000000e+06
3.000000000000000000e+00	5.294943000000000000e+06
7.000000000000000000e+00	5.298906000000000000e+06
3.000000000000000000e+00	5.521451000000000000e+06
0.000000000000000000e+00	5.530768000000000000e+06
3.000000000000000000e+00	5.535433000000000000e+06
2.000000000000000000e+00	5.536835000000000000e+06
3.000000000000000000e+00	5.545286000000000000e+06
4.000000000000000000e+00	5.618356000000000000e+06
7.000000000000000000e+00	5.620270000000000000e+06
4.000000000000000000e+00	5.623381000000000000e+06
7.000000000000000000e+00	5.624845000000000000e+06
4.000000000000000000e+00	5.629268000000000000e+06
0.000000000000000000e+00	5.630265000000000000e+06
3.000000000000000000e+00	5.641974000000000000e+06
7.000000000000000000e+00	5.666058000000000000e+06
3.000000000000000000e+00	5.681164000000000000e+06
7.000000000000000000e+00	5.692924000000000000e+06
3.000000000000000000e+00	5.703593000000000000e+06
0.000000000000000000e+00	5.710649000000000000e+06
8.000000000000000000e+00	5.716219000000000000e+06
0.000000000000000000e+00	5.719966000000000000e+06
8.000000000000000000e+00	5.721107000000000000e+06
0.000000000000000000e+00	5.725713000000000000e+06
2.000000000000000000e+00	5.742155000000000000e+06
1.000000000000000000e+00	5.749167000000000000e+06
0.000000000000000000e+00	5.758628000000000000e+06
2.000000000000000000e+00	5.760119000000000000e+06
8.000000000000000000e+00	5.773847000000000000e+06
1.000000000000000000e+00	5.780671000000000000e+06
8.000000000000000000e+00	5.784660000000000000e+06
1.000000000000000000e+00	5.787943000000000000e+06
3.000000000000000000e+00	5.794239000000000000e+06
8.000000000000000000e+00	5.803376000000000000e+06
1.000000000000000000e+00	5.806525000000000000e+06
2.000000000000000000e+00	5.812928000000000000e+06
1.000000000000000000e+00	5.816553000000000000e+06
4.000000000000000000e+00	5.822246000000000000e+06
2.000000000000000000e+00	5.826220000000000000e+06
1.000000000000000000e+00	5.832275000000000000e+06
0.000000000000000000e+00	5.845580000000000000e+06
3.000000000000000000e+00	5.864038000000000000e+06
0.000000000000000000e+00	5.876433000000000000e+06
1.000000000000000000e+00	5.884177000000000000e+06
8.000000000000000000e+00	5.887634000000000000e+06
1.000000000000000000e+00	5.892912000000000000e+06
2.000000000000000000e+00	5.896319000000000000e+06
1.000000000000000000e+00	5.897789000000000000e+06
8.000000000000000000e+00	5.899245000000000000e+06
4.000000000000000000e+00	5.957577000000000000e+06
1.000000000000000000e+00	5.992799000000000000e+06
8.000000000000000000e+00	5.998506000000000000e+06
1.000000000000000000e+00	6.011659000000000000e+06
0.000000000000000000e+00	6.018901000000000000e+06
1.000000000000000000e+00	6.023083000000000000e+06
8.000000000000000000e+00	6.023633000000000000e+06
7.000000000000000000e+00	6.029836000000000000e+06
1.000000000000000000e+00	6.046312000000000000e+06
2.000000000000000000e+00	6.081170000000000000e+06
1.000000000000000000e+00	6.088772000000000000e+06
2.000000000000000000e+00	6.241558000000000000e+06
3.000000000000000000e+00	6.243511000000000000e+06
4.000000000000000000e+00	6.291236000000000000e+06
3.000000000000000000e+00	6.402857000000000000e+06
4.000000000000000000e+00	6.425672000000000000e+06
3.000000000000000000e+00	6.428416000000000000e+06
4.000000000000000000e+00	6.429306000000000000e+06
3.000000000000000000e+00	6.432165000000000000e+06
4.000000000000000000e+00	6.445499000000000000e+06
1.000000000000000000e+00	6.466929000000000000e+06
4.000000000000000000e+00	6.485277000000000000e+06
2.000000000000000000e+00	6.529160000000000000e+06
1.000000000000000000e+00	6.834509000000000000e+06
3.000000000000000000e+00	6.838528000000000000e+06
1.000000000000000000e+00	7.046439000000000000e+06
2.000000000000000000e+00	7.090821000000000000e+06
1.000000000000000000e+00	7.094547000000000000e+06
2.000000000000000000e+00	7.097114000000000000e+06
1.000000000000000000e+00	7.105154000000000000e+06
2.000000000000000000e+00	7.118826000000000000e+06
1.000000000000000000e+00	7.139517000000000000e+06
2.000000000000000000e+00	7.170769000000000000e+06
1.000000000000000000e+00	7.216413000000000000e+06
3.000000000000000000e+00	7.217044000000000000e+06
1.000000000000000000e+00	7.217821000000000000e+06
3.000000000000000000e+00	7.227135000000000000e+06
2.000000000000000000e+00	7.231193000000000000e+06
1.000000000000000000e+00	7.285720000000000000e+06
2.000000000000000000e+00	7.290177000000000000e+06
8.000000000000000000e+00	7.315167000000000000e+06
0.000000000000000000e+00	7.326683000000000000e+06
7.000000000000000000e+00	7.335739000000000000e+06
8.000000000000000000e+00	7.344570000000000000e+06
7.000000000000000000e+00	7.350606000000000000e+06
2.000000000000000000e+00	7.364158000000000000e+06
1.000000000000000000e+00	7.379605000000000000e+06
2.000000000000000000e+00	7.396377000000000000e+06
8.000000000000000000e+00	7.398097000000000000e+06
1.000000000000000000e+00	7.417795000000000000e+06
2.000000000000000000e+00	7.419459000000000000e+06
1.000000000000000000e+00	7.421576000000000000e+06
8.000000000000000000e+00	7.423467000000000000e+06
1.000000000000000000e+00	7.424491000000000000e+06
8.000000000000000000e+00	7.429615000000000000e+06
1.000000000000000000e+00	7.430347000000000000e+06
2.000000000000000000e+00	7.604887000000000000e+06
1.000000000000000000e+00	7.645020000000000000e+06
2.000000000000000000e+00	7.650795000000000000e+06
1.000000000000000000e+00	7.665123000000000000e+06
2.000000000000000000e+00	7.692900000000000000e+06
1.000000000000000000e+00	7.718909000000000000e+06
2.000000000000000000e+00	7.734926000000000000e+06
1.000000000000000000e+00	7.776264000000000000e+06
2.000000000000000000e+00	7.785680000000000000e+06
1.000000000000000000e+00	7.787610000000000000e+06
2.000000000000000000e+00	7.805254000000000000e+06
1.000000000000000000e+00	7.820630000000000000e+06
2.000000000000000000e+00	7.821859000000000000e+06
1.000000000000000000e+00	7.844690000000000000e+06
2.000000000000000000e+00	7.852473000000000000e+06
1.000000000000000000e+00	7.875695000000000000e+06
2.000000000000000000e+00	7.912179000000000000e+06
1.000000000000000000e+00	7.935940000000000000e+06
3.000000000000000000e+00	7.944372000000000000e+06
8.000000000000000000e+00	7.955526000000000000e+06
1.000000000000000000e+00	7.976516000000000000e+06
8.000000000000000000e+00	7.984415000000000000e+06
1.000000000000000000e+00	7.992614000000000000e+06
2.000000000000000000e+00	7.993106000000000000e+06
8.000000000000000000e+00	8.005054000000000000e+06
1.000000000000000000e+00	8.007916000000000000e+06
2.000000000000000000e+00	8.013483000000000000e+06
8.000000000000000000e+00	8.014635000000000000e+06
2.000000000000000000e+00	8.020605000000000000e+06
1.000000000000000000e+00	8.086175000000000000e+06
3.000000000000000000e+00	8.090418000000000000e+06
2.000000000000000000e+00	8.290073000000000000e+06
1.000000000000000000e+00	8.315146000000000000e+06
3.000000000000000000e+00	8.320689000000000000e+06
1.000000000000000000e+00	8.321132000000000000e+06
2.000000000000000000e+00	8.328413000000000000e+06
1.000000000000000000e+00	8.390244000000000000e+06
8.000000000000000000e+00	8.393244000000000000e+06
1.000000000000000000e+00	8.431968000000000000e+06
8.000000000000000000e+00	8.436156000000000000e+06
1.000000000000000000e+00	8.542189000000000000e+06
3.000000000000000000e+00	8.544873000000000000e+06
1.000000000000000000e+00	8.613407000000000000e+06
4.000000000000000000e+00	8.660078000000000000e+06
2.000000000000000000e+00	8.767567000000000000e+06
1.000000000000000000e+00	8.775652000000000000e+06
3.000000000000000000e+00	9.090912000000000000e+06
1.000000000000000000e+00	9.125363000000000000e+06
4.000000000000000000e+00	9.126249000000000000e+06
1.000000000000000000e+00	9.154803000000000000e+06
2.000000000000000000e+00	9.160601000000000000e+06
0.000000000000000000e+00	9.166115000000000000e+06
2.000000000000000000e+00	9.195756000000000000e+06
1.000000000000000000e+00	9.212429000000000000e+06
4.000000000000000000e+00	9.253583000000000000e+06
2.000000000000000000e+00	9.263387000000000000e+06
1.000000000000000000e+00	9.295158000000000000e+06
2.000000000000000000e+00	9.296649000000000000e+06
1.000000000000000000e+00	9.302788000000000000e+06
8.000000000000000000e+00	9.304936000000000000e+06
1.000000000000000000e+00	9.341033000000000000e+06
2.000000000000000000e+00	9.345131000000000000e+06
1.000000000000000000e+00	9.345366000000000000e+06
8.000000000000000000e+00	9.346291000000000000e+06
2.000000000000000000e+00	9.352319000000000000e+06
1.000000000000000000e+00	9.354704000000000000e+06
8.000000000000000000e+00	9.380466000000000000e+06
0.000000000000000000e+00	9.386272000000000000e+06
8.000000000000000000e+00	9.393668000000000000e+06
1.000000000000000000e+00	9.547308000000000000e+06
2.000000000000000000e+00	9.553979000000000000e+06
1.000000000000000000e+00	9.595200000000000000e+06
2.000000000000000000e+00	9.618765000000000000e+06
1.000000000000000000e+00	9.623792000000000000e+06
2.000000000000000000e+00	9.638371000000000000e+06
1.000000000000000000e+00	9.640188000000000000e+06
4.000000000000000000e+00	9.641786000000000000e+06
2.000000000000000000e+00	9.651091000000000000e+06
4.000000000000000000e+00	9.652933000000000000e+06
2.000000000000000000e+00	9.656466000000000000e+06
1.000000000000000000e+00	9.659322000000000000e+06
2.000000000000000000e+00	9.665121000000000000e+06
4.000000000000000000e+00	9.666834000000000000e+06
2.000000000000000000e+00	9.699274000000000000e+06
1.000000000000000000e+00	9.718087000000000000e+06
2.000000000000000000e+00	9.739881000000000000e+06
1.000000000000000000e+00	9.740754000000000000e+06
2.000000000000000000e+00	9.741060000000000000e+06
8.000000000000000000e+00	9.744391000000000000e+06
2.000000000000000000e+00	9.767671000000000000e+06
3.000000000000000000e+00	9.773100000000000000e+06
8.000000000000000000e+00	9.778843000000000000e+06
1.000000000000000000e+00	9.783452000000000000e+06
3.000000000000000000e+00	9.789595000000000000e+06
2.000000000000000000e+00	9.792280000000000000e+06
3.000000000000000000e+00	9.863856000000000000e+06
8.000000000000000000e+00	9.867377000000000000e+06
2.000000000000000000e+00	9.883179000000000000e+06
3.000000000000000000e+00	9.884728000000000000e+06
2.000000000000000000e+00	9.907912000000000000e+06
1.000000000000000000e+00	9.922349000000000000e+06
2.000000000000000000e+00	9.966310000000000000e+06
1.000000000000000000e+00	9.969255000000000000e+06
4.000000000000000000e+00	1.009555100000000000e+07
3.000000000000000000e+00	1.012327600000000000e+07
4.000000000000000000e+00	1.021400000000000000e+07
3.000000000000000000e+00	1.022156400000000000e+07
4.000000000000000000e+00	1.048240400000000000e+07
2.000000000000000000e+00	1.069884900000000000e+07
8.000000000000000000e+00	1.071765900000000000e+07
2.000000000000000000e+00	1.094388500000000000e+07
8.000000000000000000e+00	1.095015900000000000e+07
2.000000000000000000e+00	1.097780700000000000e+07
1.000000000000000000e+00	1.098168100000000000e+07
2.000000000000000000e+00	1.099392800000000000e+07
1.000000000000000000e+00	1.099442700000000000e+07
2.000000000000000000e+00	1.099604800000000000e+07
1.000000000000000000e+00	1.099810800000000000e+07
2.000000000000000000e+00	1.100653300000000000e+07
8.000000000000000000e+00	1.101682100000000000e+07
1.000000000000000000e+00	1.101923100000000000e+07
2.000000000000000000e+00	1.103145900000000000e+07
1.000000000000000000e+00	1.105193900000000000e+07
2.000000000000000000e+00	1.107154000000000000e+07
1.000000000000000000e+00	1.107549500000000000e+07
3.000000000000000000e+00	1.107853000000000000e+07
1.000000000000000000e+00	1.108764800000000000e+07
2.000000000000000000e+00	1.109294500000000000e+07
1.000000000000000000e+00	1.110329500000000000e+07
8.000000000000000000e+00	1.110333300000000000e+07
1.000000000000000000e+00	1.117420100000000000e+07
3.000000000000000000e+00	1.125302700000000000e+07
4.000000000000000000e+00	1.125984600000000000e+07
7.000000000000000000e+00	1.128489000000000000e+07
4.000000000000000000e+00	1.133095300000000000e+07
7.000000000000000000e+00	1.134724000000000000e+07
4.000000000000000000e+00	1.136228300000000000e+07
7.000000000000000000e+00	1.137184200000000000e+07
4.000000000000000000e+00	1.138147300000000000e+07
7.000000000000000000e+00	1.139377000000000000e+07
4.000000000000000000e+00	1.160231200000000000e+07
0.000000000000000000e+00	1.160325000000000000e+07
8.000000000000000000e+00	1.160543000000000000e+07
0.000000000000000000e+00	1.160733100000000000e+07
8.000000000000000000e+00	1.161608500000000000e+07
1.000000000000000000e+00	1.167996500000000000e+07
2.000000000000000000e+00	1.179652600000000000e+07
1.000000000000000000e+00	1.181009700000000000e+07
2.000000000000000000e+00	1.181361100000000000e+07
1.000000000000000000e+00	1.189098800000000000e+07
3.000000000000000000e+00	1.189323300000000000e+07
1.000000000000000000e+00	1.190195900000000000e+07
3.000000000000000000e+00	1.190831000000000000e+07
1.000000000000000000e+00	1.190856900000000000e+07
3.000000000000000000e+00	1.195599100000000000e+07
1.000000000000000000e+00	1.215023400000000000e+07
3.000000000000000000e+00	1.216710300000000000e+07
1.000000000000000000e+00	1.217379700000000000e+07
3.000000000000000000e+00	1.218469400000000000e+07
1.000000000000000000e+00	1.242189700000000000e+07
3.000000000000000000e+00	1.243757000000000000e+07
1.000000000000000000e+00	1.267883100000000000e+07
3.000000000000000000e+00	1.268709000000000000e+07
1.000000000000000000e+00	1.269541700000000000e+07
3.000000000000000000e+00	1.276632200000000000e+07
1.000000000000000000e+00	1.286690700000000000e+07
2.000000000000000000e+00	1.286793000000000000e+07
1.000000000000000000e+00	1.288957900000000000e+07
8.000000000000000000e+00	1.290584400000000000e+07
1.000000000000000000e+00	1.291045100000000000e+07
8.000000000000000000e+00	1.291273900000000000e+07
1.000000000000000000e+00	1.304213200000000000e+07
8.000000000000000000e+00	1.304640300000000000e+07
1.000000000000000000e+00	1.304673100000000000e+07
8.000000000000000000e+00	1.304763400000000000e+07
0.000000000000000000e+00	1.304952800000000000e+07
1.000000000000000000e+00	1.307185700000000000e+07
8.000000000000000000e+00	1.307494900000000000e+07
1.000000000000000000e+00	1.312502300000000000e+07
4.000000000000000000e+00	1.313016900000000000e+07
8.000000000000000000e+00	1.313738700000000000e+07
1.000000000000000000e+00	1.318951300000000000e+07
8.000000000000000000e+00	1.319501300000000000e+07
1.000000000000000000e+00	1.319856000000000000e+07
8.000000000000000000e+00	1.319981500000000000e+07
1.000000000000000000e+00	1.320444500000000000e+07
8.000000000000000000e+00	1.320912800000000000e+07
1.000000000000000000e+00	1.325358600000000000e+07
8.000000000000000000e+00	1.326170300000000000e+07
1.000000000000000000e+00	1.328375600000000000e+07
0.000000000000000000e+00	1.328484400000000000e+07
1.000000000000000000e+00	1.329173300000000000e+07
0.000000000000000000e+00	1.330330200000000000e+07
1.000000000000000000e+00	1.330745700000000000e+07
8.000000000000000000e+00	1.331973000000000000e+07
1.000000000000000000e+00	1.332267000000000000e+07
2.000000000000000000e+00	1.354077200000000000e+07
8.000000000000000000e+00	1.354352400000000000e+07
2.000000000000000000e+00	1.356249900000000000e+07
4.000000000000000000e+00	1.356555700000000000e+07
2.000000000000000000e+00	1.356724200000000000e+07
4.000000000000000000e+00	1.357952700000000000e+07
3.000000000000000000e+00	1.383221800000000000e+07
1.000000000000000000e+00	1.383855400000000000e+07
3.000000000000000000e+00	1.384090300000000000e+07
1.000000000000000000e+00	1.385619000000000000e+07
3.000000000000000000e+00	1.385683000000000000e+07
1.000000000000000000e+00	1.385920000000000000e+07
4.000000000000000000e+00	1.390370000000000000e+07
2.000000000000000000e+00	1.391729400000000000e+07
4.000000000000000000e+00	1.392492200000000000e+07
2.000000000000000000e+00	1.408982200000000000e+07
8.000000000000000000e+00	1.409332700000000000e+07
2.000000000000000000e+00	1.414411700000000000e+07
1.000000000000000000e+00	1.415138500000000000e+07
4.000000000000000000e+00	1.418871600000000000e+07
7.000000000000000000e+00	1.420830200000000000e+07
4.000000000000000000e+00	1.440420400000000000e+07
2.000000000000000000e+00	1.440843200000000000e+07
4.000000000000000000e+00	1.440876600000000000e+07
2.000000000000000000e+00	1.441759400000000000e+07
4.000000000000000000e+00	1.442037700000000000e+07
2.000000000000000000e+00	1.442173700000000000e+07
4.000000000000000000e+00	1.442762500000000000e+07
2.000000000000000000e+00	1.445886600000000000e+07
1.000000000000000000e+00	1.446813400000000000e+07
3.000000000000000000e+00	1.446881900000000000e+07
1.000000000000000000e+00	1.485002800000000000e+07
8.000000000000000000e+00	1.485016400000000000e+07
7.000000000000000000e+00	1.485300100000000000e+07
1.000000000000000000e+00	1.487231700000000000e+07
3.000000000000000000e+00	1.490745800000000000e+07
7.000000000000000000e+00	1.492576800000000000e+07
3.000000000000000000e+00	1.493187000000000000e+07
0.000000000000000000e+00	1.493595100000000000e+07
7.000000000000000000e+00	1.494829300000000000e+07
4.000000000000000000e+00	1.610646800000000000e+07
7.000000000000000000e+00	1.611415800000000000e+07
4.000000000000000000e+00	1.611535900000000000e+07
7.000000000000000000e+00	1.613520400000000000e+07
4.000000000000000000e+00	1.615630500000000000e+07
7.000000000000000000e+00	1.619403200000000000e+07
1.000000000000000000e+00	1.620203700000000000e+07
3.000000000000000000e+00	1.640005700000000000e+07
4.000000000000000000e+00	1.644164000000000000e+07
3.000000000000000000e+00	1.654423500000000000e+07
4.000000000000000000e+00	1.654907500000000000e+07
3.000000000000000000e+00	1.659281900000000000e+07
4.000000000000000000e+00	1.660751200000000000e+07
3.000000000000000000e+00	1.662865200000000000e+07
4.000000000000000000e+00	1.665898800000000000e+07
7.000000000000000000e+00	1.666388200000000000e+07
4.000000000000000000e+00	1.666637700000000000e+07
1.000000000000000000e+00	1.678664600000000000e+07
3.000000000000000000e+00	1.679309000000000000e+07
1.000000000000000000e+00	1.679807400000000000e+07
3.000000000000000000e+00	1.680456300000000000e+07
1.000000000000000000e+00	1.682505000000000000e+07
3.000000000000000000e+00	1.685103600000000000e+07
1.000000000000000000e+00	1.688240100000000000e+07
7.000000000000000000e+00	1.688549000000000000e+07
1.000000000000000000e+00	1.689231600000000000e+07
3.000000000000000000e+00	1.689856900000000000e+07
8.000000000000000000e+00	1.690013900000000000e+07
7.000000000000000000e+00	1.691459300000000000e+07
3.000000000000000000e+00	1.691639600000000000e+07
7.000000000000000000e+00	1.692436200000000000e+07
1.000000000000000000e+00	1.698393500000000000e+07
8.000000000000000000e+00	1.699980500000000000e+07
1.000000000000000000e+00	1.704451300000000000e+07
2.000000000000000000e+00	1.708949100000000000e+07
1.000000000000000000e+00	1.710615200000000000e+07
2.000000000000000000e+00	1.711295300000000000e+07
1.000000000000000000e+00	1.714178800000000000e+07
8.000000000000000000e+00	1.714694200000000000e+07
0.000000000000000000e+00	1.715584100000000000e+07
8.000000000000000000e+00	1.715878100000000000e+07
2.000000000000000000e+00	1.716546600000000000e+07
8.000000000000000000e+00	1.716551000000000000e+07
1.000000000000000000e+00	1.716626500000000000e+07
8.000000000000000000e+00	1.717079600000000000e+07
